Language, Domain, Intent, Industry, Text, Want To
English,Coronavirus Recommendations,Actions At Home,Coronavirus,Being at home... can I do anything else to protect myself?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,About Coronavirus,Pandemic,Coronavirus,What does pandemic means ,vide hvad en pandemi er
English,About Coronavirus,Methods of Transmission,Coronavirus,how is it transmitted,know how Coronavirus/COVID-19 is transmitted
English,About Coronavirus,Mortality Rate,Coronavirus,How many out of a hundred people will die from Corona ,vide noget om dødeligheden/dødsraten af Coronavirus/COVID-19
English,Employer Guidelines,Vacation,Coronavirus,Can my employee changed already scheduled vacation because of coronavirus,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,Can you get Corona from eating take away ,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,How can explain to my girls how they should avoid infection?,know how you should be educating your child on Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,As an student... what are the recommendations for me during the crisis?,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,About Coronavirus,Infection Of Pets,Coronavirus,Can pets be infected by Corona ,vide om kæledyr kan blive smittet med Coronavirus/COVID-19
English,Employer Guidelines,Sick Employee,Coronavirus,what can I do if someone in my team gets the virus?,know what to do if one of your employees has been infected
English,About Coronavirus,Treatment,Coronavirus,how to treat covid19,know how Coronavirus/COVID-19 is treated
English,About Coronavirus,What Is Coronavirus,Coronavirus,What is Corona ,vide hvad Coronavirus/COVID-19 er
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,isnt coronavirus just like to flu?,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,How much do we know about Corona ,vide hvad vi ved om Coronavirus/COVID-19
English,About Coronavirus,Latest News,Coronavirus,what is the latest news,ask for the latest news on Coronavirus/COVID-19
English,Employer Guidelines,Refusal To Work,Coronavirus,Someone in my team doesn't want to go to work because of the pandemic. What can I do?,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,About Coronavirus,Status,Coronavirus,whats the status of the virus,know what the status of Coronavirus/COVID-19 is
English,About Coronavirus,Symptoms,Coronavirus,What symptoms do you have when infected with Corona ,vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
English,About Coronavirus,Incubation Period,Coronavirus,tell me about the incubation period,learn information about the incubation period of Coronavirus/COVID-19
English,About Coronavirus,Latest News,Coronavirus,What’s the latest news about Corona ,spørge om de seneste nyheder vedrørende Coronavirus/COVID-19
English,Employer Guidelines,Refusal To Travel,Coronavirus,Can any of my workers refuse to travel during the pandemic?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,About Coronavirus,Mortality Rate,Coronavirus,how many percent of infecet people die,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Methods of Transmission,Coronavirus,How do you get infected by Corona ,vide hvordan Coronavirus/COVID-19 smitter
English,Coronavirus Recommendations,Pet,Coronavirus,can i take care of my pet if i get coronavirus,know what to do with your pet if you've tested positive for Coronavirus/COVID-19
English,Employer Guidelines,Vacation,Coronavirus,Can booked vacations be modified during the crisis?,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,Is Corona similar to influenza,spørge om Coronavirus/COVID-19 er det samme som influenza
English,Coronavirus Recommendations,Curfew,Coronavirus,is there currently a curfew,know if there's a curfew in effect
English,Employer Guidelines,Daycare,Coronavirus,what can I do if my employee cannot come to work because of his child's school is closed due to coronavirus,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Closed Shops,Coronavirus,are electronic stores closed due to coronavirus,know which kinds of shops are closed due to Coronavirus/COVID-19
English,About Coronavirus,Treatment,Coronavirus,What do the doctors do to people with Corona ,vide hvordan Coronavirus/COVID-19 behandles
English,About Coronavirus,Pandemic,Coronavirus,do you know what a pandemic is,know what a pandemic is
English,Employer Guidelines,Quarantine,Coronavirus,What is the procedure if one of my employees is under quarantine? ,know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,What is coronavirus hotline?,contact a hotline
English,Employer Guidelines,Daycare,Coronavirus,Schools are closed and someone in my team has no one to take care of his daughter. Can I do anything about it?,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,One of my employees is lockdown under quarantine. How do I manage the situation?,know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,Where can I call?,contact a hotline
English,Gatherings,Cancelling Gathering,Coronavirus,What are reasons behind the government's decision to cancel gathering of people?,know why the government recommends cancelling gatherings of people
English,Gatherings,Arranging Gathering,Coronavirus,Shall I cancel if I organize a gathering of people?,know what to do if you're arranging a gathering of people
English,Gatherings,Gathering Precautions,Coronavirus,What are the recommendations if someone organizes a gathering of people?,know what precautions you can take when arranging a gathering of people
English,Gatherings,Cancelling Gathering,Coronavirus,why are there recommendations about not grouping people?,know why the government recommends cancelling gatherings of people
English,About Coronavirus,Methods of Transmission,Coronavirus,How coronavirus transmits from person to person?,know how Coronavirus/COVID-19 is transmitted
English,About Coronavirus,Treatment,Coronavirus,What is the treatment for coronavirus?,know how Coronavirus/COVID-19 is treated
English,Gatherings,Arranging Gathering,Coronavirus,I was preparing like a big meeting. what should I do?,know what to do if you're arranging a gathering of people
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,Is coronavirus equal to Influenza?,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,Latest News,Coronavirus,What are the latest news on Coronavirus?,ask for the latest news on Coronavirus/COVID-19
English,About Coronavirus,Symptoms,Coronavirus,What are the main symptoms of coronavirus?,know what the symptoms of being infected with Coronavirus/COVID-19 are
English,Gatherings,Gathering Precautions,Coronavirus,How can I organise an event?,know what precautions you can take when arranging a gathering of people
English,About Coronavirus,Methods of Transmission,Coronavirus,How do you catch Corona _,vide hvordan Coronavirus/COVID-19 smitter
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,What info about coronavirus you have?,know what we know about Coronavirus/COVID-19
English,About Coronavirus,Infected Twice,Coronavirus,Can I be reinfected? ,know if it's possible to get infected more than once
English,About Coronavirus,What Is Coronavirus,Coronavirus,What is coronavirus?,know what Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Student,Coronavirus,what are the reccomendations for students,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,What group of people are of higher risk to get coronavirus?,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Curfew,Coronavirus,can I still go out of home?,know if there's a curfew in effect
English,About Coronavirus,Mortality Rate,Coronavirus,how many die of covid19,know about the mortality rate of Coronavirus/COVID-19
English,Coronavirus Recommendations,Pregnant,Coronavirus,How should I behave if I am pregnant,know what to do if you're pregnant
English,About Coronavirus,Pandemic,Coronavirus,what is a pandemic,know what a pandemic is
English,Coronavirus Recommendations,Closed Shops,Coronavirus,will variety stores close due to covid-19,know which kinds of shops are closed due to Coronavirus/COVID-19
English,About Coronavirus,How Many Infected,Coronavirus,how many have tested positive for coronavirus,know how many have been infected by Coronavirus/COVID-19
English,Employer Guidelines,Daycare,Coronavirus,_,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,About Coronavirus,Status,Coronavirus,what is the current status for the outbreak,know what the status of Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,can i still get groceries,know if you can still purchase groceries
English,About Coronavirus,Status,Coronavirus,what is the status for the coronavirus outbreak,know what the status of Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Closed Shops,Coronavirus,will regular stores close due to covid-19,know which kinds of shops are closed due to Coronavirus/COVID-19
English,About Coronavirus,Latest News,Coronavirus,"latest news, please",ask for the latest news on Coronavirus/COVID-19
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,i just got home from another country. what do i do,know what to do if you're returning from travelling abroad
English,Contact,Hotline,Coronavirus,can i contact a hotline,contact a hotline
English,Coronavirus Recommendations,Closed Shops,Coronavirus,which shops will close?,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,what should i do if i'm part of an at risk group,know what to do if you're a part of an at risk group
English,Coronavirus Recommendations,Infection Prevention,Coronavirus,how do i make sure i don't get infected,know how to prevent yourself from being infected
English,Coronavirus Recommendations,Student,Coronavirus,can you tell me some informationabout student reccomendations,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,About Coronavirus,How Many Infected,Coronavirus,how many people have been infected globally,know how many have been infected by Coronavirus/COVID-19
English,About Coronavirus,How Many Infected,Coronavirus,how many people have been infected with covid-19 globally,know how many have been infected by Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,one of my employees have been put inder quarantine. now what,know what to do if one of your employees is under quarantine
English,Coronavirus Recommendations,Pregnant,Coronavirus,should i take extra precautions if im pregnant,know what to do if you're pregnant
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,i'm returning from another country. what should i do,know what to do if you're returning from travelling abroad
English,Coronavirus Recommendations,Actions At Home,Coronavirus,Is there anything i can do to decrease the risk on COVID-19 infection?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,Coronavirus Recommendations,Not At Risk,Coronavirus,"im young and healthy, but should i take any precautions",know what to do as a person who does not fall within any of the known risk groups
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,How can i educate my child under quarantine?,know how you should be educating your child on Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,If i am a student will i have classes?,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Sick Employee,Coronavirus,What to do if my employee is infected?,know what to do if one of your employees has been infected
English,Coronavirus Recommendations,Curfew,Coronavirus,Has been a curfew introduced already?,know if there's a curfew in effect
English,Employer Guidelines,Refusal To Work,Coronavirus,What to do if my employee do not want to work because od Coronavirus?,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Sick Child,Coronavirus,What can I do if my child gets sick?,ask what you should do if your child is sick
English,Employer Guidelines,Refusal To Travel,Coronavirus,Can my employee refuse to travel because of coronavirus?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,What are recommendations for people who were in contact with someone infected with Coronavirus?,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
English,About Coronavirus,Infected Twice,Coronavirus,Is it possible to contract coronavirus more than once?,know if it's possible to get infected more than once
English,Employer Guidelines,Vacation,Coronavirus,Does my vacation will changed due to coronavirus?,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,About Coronavirus,Symptoms,Coronavirus,Where can I find a list of coronavirus symptoms?,know what the symptoms of being infected with Coronavirus/COVID-19 are
English,Employer Guidelines,Daycare,Coronavirus,What to do if my employee cannot work because the kids are not having kindergarten?,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,What to do if my employee is undert quaranteen?,know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,How can i contact the hotline?,contact a hotline
English,Gatherings,Cancelling Gathering,Coronavirus,Why government is cancelling social activities?,know why the government recommends cancelling gatherings of people
English,Gatherings,Arranging Gathering,Coronavirus,What to do if i am organising a gathering of many people?,know what to do if you're arranging a gathering of people
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,How much do we know about coronavirus?,know what we know about Coronavirus/COVID-19
English,Coronavirus Recommendations,Closed Shops,Coronavirus,What stores are shut down during coronavirus?,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Sick Child,Coronavirus,Is there some special procedure for people whose kids got infected with coronavirus?,ask what you should do if your child is sick
English,About Coronavirus,Incubation Period,Coronavirus,How long does it take to have coronavirus symptoms? ,learn information about the incubation period of Coronavirus/COVID-19
English,Gatherings,Gathering Precautions,Coronavirus,_,know what precautions you can take when arranging a gathering of people
English,Coronavirus Recommendations,Pregnant,Coronavirus,What to do if i am pregnant?,know what to do if you're pregnant
English,Employer Guidelines,Refusal To Work,Coronavirus,What are my options is case my employee does not want to come to work due to coronavirus?,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,About Coronavirus,Infection Of Pets,Coronavirus,Do cats and dogs get infected with coronavirus?,know if it's possible for pets to get infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Children,Coronavirus,Does my children are in risk?,know if children are at risk
English,Coronavirus Recommendations,Mask,Coronavirus,Should i wear a mask?,know if you should be wearing a mask
English,Coronavirus Recommendations,Swimming Hall,Coronavirus,Can i get infected if i go to swimming hall?,know if you are at risk of infection if you go swimming in a swimming hall
English,Coronavirus Recommendations,Precautions,Coronavirus,_,know which precautions to take if you're going travelling
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,What to do if i am coming back home from abroad?,know what to do if you're returning from travelling abroad
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,"I was in contact with someone infected with coronavirus, what shall I do now?",know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,What type of surgeries has been postponed?,know which types of surgeries have been postponed
English,About Coronavirus,Pandemic,Coronavirus,What a pandemic mean?,know what a pandemic is
English,Coronavirus Recommendations,Closed Shops,Coronavirus,Which shops are closed due to corona?,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Sick Child,Coronavirus,What to do if my child is at risk?,ask what you should do if your child is sick
English,About Coronavirus,What Is Coronavirus,Coronavirus,What does coronavirus mean?,know what Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Can i still do the groceries?,know if you can still purchase groceries
English,Coronavirus Recommendations,Curfew,Coronavirus,Is there a curfew now?,know if there's a curfew in effect
English,Gatherings,Gathering Precautions,Coronavirus,What precautions are recommended for people who organize a gathering of people?,know what precautions you can take when arranging a gathering of people
English,Coronavirus Recommendations,Border,Coronavirus,Which borders are closed?,ask a question related to the closing of the border
English,About Coronavirus,Mortality Rate,Coronavirus,How many people die from Coronavirus?,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Pandemic,Coronavirus,What is pandemic?,know what a pandemic is
English,About Coronavirus,Mortality Rate,Coronavirus,What is the death rate?,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,Is it possible to get infected with coronavirus with food?,know if it's possible to contract Coronavirus/COVID-19 through food
English,About Coronavirus,Infection Of Pets,Coronavirus,Can pets get infected by coronavirus?,know if it's possible for pets to get infected by Coronavirus/COVID-19
English,About Coronavirus,Infected Twice,Coronavirus,Can i get infected twice?,know if it's possible to get infected more than once
English,About Coronavirus,How Many Infected,Coronavirus,How many people have been infected with Coronavirus?,know how many have been infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,What Health authorities recommends?,know what the Health Authority recommendations are
English,Coronavirus Recommendations,Public Spaces,Coronavirus,How should I act in public places?,ask for recommendations as to how to act in public spaces
English,Coronavirus Recommendations,Illness,Coronavirus,What to do if i got sick?,know what to do if you've fallen ill
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,What to do if i have been in touch with an infected person?,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,Employer,Coronavirus,How can i protect my employees?,know what to do as an employer to protect your employees
English,Coronavirus Recommendations,Citizen,Coronavirus,What can i do to minimise the spread of corona?,know what you can do as a citizen to minimize the spread of Coronavirus/COVID-19
English,About Coronavirus,What Is Coronavirus,Coronavirus,What is the definition of coronavirus?,know what Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Not At Risk,Coronavirus,_,know what to do as a person who does not fall within any of the known risk groups
English,Coronavirus Recommendations,Infection Prevention,Coronavirus,What can i do to not get infected?,know how to prevent yourself from being infected
English,Coronavirus Recommendations,Doctor,Coronavirus,When should i go to the doctor?,know when you should go to the doctor
English,Employer Guidelines,Refusal To Travel,Coronavirus,Can my employee say no to travel due to coronavirus?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Pet,Coronavirus,What to do with my pet if i am tested covid-19 positive?,know what to do with your pet if you've tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,Who are at the highest risk of infection?,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,What to do if i am a part of the risk group?,know what to do if you're a part of an at risk group
English,Coronavirus Recommendations,Public Transport,Coronavirus,Can I use public transportation during the coronavirus outbreak?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Can i go to visit elderly people?,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Public Transport,Coronavirus,Is public transport working?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,About Coronavirus,Treatment,Coronavirus,How infected people with coronavirus are treated?,know how Coronavirus/COVID-19 is treated
English,About Coronavirus,Strategy,Coronavirus,What is the strategy against coronavirus?,know what the current strategy is
English,About Coronavirus,Testing,Coronavirus,Who should be tested against coronavirus?,know who should be tested
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,What kinds of surgeries are postponed for the future?,know which types of surgeries have been postponed
English,About Coronavirus,Fear,Coronavirus,How serious i should be about coronavirus?,know how afraid you should be of Coronavirus/COVID-19
English,About Coronavirus,Incubation Period,Coronavirus,_,learn information about the incubation period of Coronavirus/COVID-19
English,About Coronavirus,Treatment,Coronavirus,How coronavirus needs to be treated?,know how Coronavirus/COVID-19 is treated
English,Coronavirus Recommendations,Curfew,Coronavirus,Is a curfew on?,know if there's a curfew in effect
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,Is coronavirus same as influenza?,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,Latest News,Coronavirus,What are the latest news about coronavirus?,ask for the latest news on Coronavirus/COVID-19
English,Coronavirus Recommendations,Actions At Home,Coronavirus,What shall I do at my home to decrease the risk of contracting coronavirus?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,About Coronavirus,Status,Coronavirus,What is the status of coronavirus?,know what the status of Coronavirus/COVID-19 is
English,About Coronavirus,What Is Coronavirus,Coronavirus,What is Covid-19?,know what Coronavirus/COVID-19 is
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,How much knowledge we already have about coronavirus?,know what we know about Coronavirus/COVID-19
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,What do you know about covid-19?,know what we know about Coronavirus/COVID-19
English,About Coronavirus,Symptoms,Coronavirus,What are the symptoms of coronavirus?,know what the symptoms of being infected with Coronavirus/COVID-19 are
English,About Coronavirus,Methods of Transmission,Coronavirus,How can coronavirus be transmitted?,know how Coronavirus/COVID-19 is transmitted
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,What is the guidance for people in risk group?,know what to do if you're a part of an at risk group
English,Coronavirus Recommendations,Student,Coronavirus,What should students do during coronavirus?,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,who are most af risk of getting hospitalized due to covid-19,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Public Transport,Coronavirus,what should i do if i travel by bus every day,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,_,know what to do if one of your employees is under quarantine
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,_,know what to do if you're returning from travelling abroad
English,About Coronavirus,Infected Twice,Coronavirus,can someone get coronavirus multiple times?,know if it's possible to get infected more than once
English,About Coronavirus,Pandemic,Coronavirus,What is a pandemic exactly?,know what a pandemic is
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,What surgeries are postponed because of coronavirus?,know which types of surgeries have been postponed
English,Gatherings,Gathering Precautions,Coronavirus,Are there any measures I can take when organizing a gathering of people?,know what precautions you can take when arranging a gathering of people
English,Coronavirus Recommendations,Actions At Home,Coronavirus,What steps I can take at home to prevent coronavirus infection?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,Coronavirus Recommendations,Actions At Home,Coronavirus,_,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,About Coronavirus,How Many Infected,Coronavirus,What is the current number of infected with coronavirus?,know how many have been infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,_,know which types of surgeries have been postponed
English,Coronavirus Recommendations,Sick Child,Coronavirus,How should I look after my child that is infected with coronavirus?,ask what you should do if your child is sick
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Are visits to homes of elderly people or care houses banned?,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,_,know if you are still able to visit elderly people in their homes or carehomes
English,About Coronavirus,Infected Twice,Coronavirus,Can you catch the coronavirus twice?,know if it's possible to get infected more than once
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,_,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Closed Shops,Coronavirus,What stores are shut down?,know which kinds of shops are closed due to Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,can i get covid-19 from meat,know if it's possible to contract Coronavirus/COVID-19 through food
English,Employer Guidelines,Refusal To Travel,Coronavirus,Can Employees Refuse To Travel Out Of Fear Of Contracting coronavirus?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,About Coronavirus,Pandemic,Coronavirus,can you tell me what a pandemic is,know what a pandemic is
English,About Coronavirus,Mortality Rate,Coronavirus,how many die on average of coronavirus,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,How does coronavirus compare to Influenza?,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,How Many Infected,Coronavirus,how many infected?,know how many have been infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,How to talk to your child on coronavirus?,know how you should be educating your child on Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,Can you catch COVID-19 from food?,know if it's possible to contract Coronavirus/COVID-19 through food
English,Coronavirus Recommendations,Employer,Coronavirus,What are the steps to protect employees during coronavirus?,know what to do as an employer to protect your employees
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,_,know which types of surgeries have been postponed
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,_,know what to do if you're returning from travelling abroad
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,What to do if you were potentially exposed to someone with coronavirus?,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,Closed Shops,Coronavirus,_,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,can i still visit my grandmother at her house?,know if you are still able to visit elderly people in their homes or carehomes
English,About Coronavirus,Latest News,Coronavirus,what are the latest covid-19 news,ask for the latest news on Coronavirus/COVID-19
English,Coronavirus Recommendations,Not At Risk,Coronavirus,What do I have to do if I don't belong to any of the risk groups?,know what to do as a person who does not fall within any of the known risk groups
English,Coronavirus Recommendations,Infection Prevention,Coronavirus,What guidelines do I have to follow to avoid being infected?,know how to prevent yourself from being infected
English,Coronavirus Recommendations,Doctor,Coronavirus,When do I have to go to the doctor?,know when you should go to the doctor
English,Coronavirus Recommendations,Pet,Coronavirus,What do I do with my pet if I have tested positive for Coronavirus / COVID-19?,know what to do with your pet if you've tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,What are the main risk groups for the disease?,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,What precautions should I take if I am part of a risk group?,know what to do if you're a part of an at risk group
English,About Coronavirus,Symptoms,Coronavirus,how do I know if I have Corona?,know what the symptoms of being infected with Coronavirus/COVID-19 are
English,About Coronavirus,Methods of Transmission,Coronavirus,can i catch it if i speak to someone?,know how Coronavirus/COVID-19 is transmitted
English,About Coronavirus,Treatment,Coronavirus,is there a vaccine?,know how Coronavirus/COVID-19 is treated
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,is it more serious than the flu?,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,Latest News,Coronavirus,did the government close the borders?,ask for the latest news on Coronavirus/COVID-19
English,About Coronavirus,Status,Coronavirus,how many have died?,know what the status of Coronavirus/COVID-19 is
English,About Coronavirus,Strategy,Coronavirus,should i avoid people?,know what the current strategy is
English,About Coronavirus,Testing,Coronavirus,does my family need to get tested? ,know who should be tested
English,About Coronavirus,Fear,Coronavirus,am i likely to end up in the hospital or die?,know how afraid you should be of Coronavirus/COVID-19
English,About Coronavirus,Incubation Period,Coronavirus,how long should i self-quarantine?,learn information about the incubation period of Coronavirus/COVID-19
English,About Coronavirus,Pandemic,Coronavirus,pnademic what does it mean,know what a pandemic is
English,About Coronavirus,Mortality Rate,Coronavirus,how many have died worldwide?,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,if i get takeaway am i at risk?,know if it's possible to contract Coronavirus/COVID-19 through food
English,About Coronavirus,Infection Of Pets,Coronavirus,is my cat at risk,know if it's possible for pets to get infected by Coronavirus/COVID-19
English,About Coronavirus,Infected Twice,Coronavirus,are there different strands of the virus? does one build immunity?,know if it's possible to get infected more than once
English,About Coronavirus,How Many Infected,Coronavirus,people infected worldwide,know how many have been infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,what does the government recommend to do?,know what the Health Authority recommendations are
English,Coronavirus Recommendations,Public Spaces,Coronavirus,should i wear mask and gloves,ask for recommendations as to how to act in public spaces
English,Coronavirus Recommendations,Illness,Coronavirus,i have a cough but i don't know if it's corona,know what to do if you've fallen ill
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,my boyfriend is positive what do i do,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,Employer,Coronavirus,should i close the office,know what to do as an employer to protect your employees
English,Coronavirus Recommendations,Citizen,Coronavirus,do i need to quarantine,know what you can do as a citizen to minimize the spread of Coronavirus/COVID-19
English,Coronavirus Recommendations,Not At Risk,Coronavirus,i'm low risk but am i still in danger?,know what to do as a person who does not fall within any of the known risk groups
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,can i still visit elderly family,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Infection Prevention,Coronavirus,if i wash my hands am i safe?,know how to prevent yourself from being infected
English,Coronavirus Recommendations,Doctor,Coronavirus,should i get tested for corona? ,know when you should go to the doctor
English,Employer Guidelines,Daycare,Coronavirus,someone in my office can't work because they are babysitting,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Public Transport,Coronavirus,i take the train to work every day,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,"my colleague is in lockdown, when can he be back in the office?",know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,is there a number for questions,contact a hotline
English,Gatherings,Cancelling Gathering,Coronavirus,why can't i go to a festival,know why the government recommends cancelling gatherings of people
